Column 0;Column 1;Column 2;Column 3;Column 4;Column 5;Column 6;Column 7;Column 8;versione
5247889;;5247889;D1;;4;3; - ;;117
5247889;2OE;5247889;CHI;L019;4;4; - ;;117
5247889;2ME;5247889;CHI;L019;4;5; - ;;117
5247889;;5247889;D1;;5;1; - ;;117
5247889;;5247889;D1;;5;2; - ;;117
311928;4EI;311928;INI;A310;1;4; - ;;117
311928;5EI;311928;INI;L146;1;5; - ;;117
311928;5EI;311928;INI;A062;1;6; - ;;117
311928;5EI;311928;INI;L146;2;1; - ;;117
311928;5EI;311928;INI;L146;2;2; - ;;117
311928;3EI;311928;INI;A218;2;3; - ;;117
311928;4EI;311928;INI;L246;2;5; - ;;117
311928;4EI;311928;INI;L246;2;6; - ;;117
311928;3EI;311928;INI;A218;3;1; - ;;117
311928;4EI;311928;INI;A217;3;2; - ;;117
311928;3EI;311928;INI;A218;4;1; - ;;117
311928;3EI;311928;INI;L247;4;2; - ;;117
311928;4EI;311928;INI;L246;4;3; - ;;117
311928;5EI;311928;INI;A203;5;1; - ;;117
311928;5EI;311928;INI;A203;5;2; - ;;117
311928;4EI;311928;INI;A320;5;3; - ;;117
311928;3EI;311928;INI;L247;5;4; - ;;117
311928;3EI;311928;INI;L247;5;5; - ;;117
312093;5DI;312093;TPI;L141;1;3; - ;;117
312093;3DI;312093;INI;L142;1;4; - ;;117
312093;3DI;312093;INI;L142;1;5; - ;;117
312093;4DI;312093;INI;L146;1;6; - ;;117
312093;4DI;312093;SRI;L146;2;4; - ;;117
312093;4DI;312093;SRI;L146;2;5; - ;;117
312093;5DI;312093;INI;L141;2;6; - ;;117
312093;4DI;312093;INI;L146;3;3; - ;;117
312093;5DI;312093;SRI;L141;3;5; - ;;117
312093;5DI;312093;TPI;L141;3;6; - ;;117
312093;3DI;312093;SRI;L142;4;1; - ;;117
312093;4DI;312093;INI;L146;4;2; - ;;117
312093;5DI;312093;TPI;L141;4;3; - ;;117
312093;5DI;312093;INI;L141;4;4; - ;;117
312093;3DI;312093;INI;L142;5;2; - ;;117
312093;5DI;312093;SRI;L141;5;3; - ;;117
312093;3DI;312093;SRI;L142;5;4; - ;;117
312093;5DI;312093;INI;L141;5;6; - ;;117
312029;4BE;312029;ELE;A308;1;1; - ;;117
312029;4BE;312029;ELE;L342;1;2; - ;;117
312029;3BE;312029;ELE;A320;1;4; - ;;117
312029;3BE;312029;ELE;A320;1;5; - ;;117
312029;3BE;312029;ELE;A320;1;6; - ;;117
312029;3BE;312029;ELE;A320;2;2; - ;;117
312029;5BE;312029;ELE;A219;2;3; - ;;117
312029;5BE;312029;ELE;A315;2;4; - ;;117
312029;5BE;312029;ELE;A308;3;1; - ;;117
312029;3BE;312029;ELE;L347;3;2; - ;;117
312029;3BE;312029;ELE;L347;3;3; - ;;117
312029;4BE;312029;ELE;A303;3;5; - ;;117
312029;4BE;312029;ELE;L342;3;6; - ;;117
312029;4BE;312029;ELE;A241;4;1; - ;;117
312029;4BE;312029;ELE;L342;4;2; - ;;117
312029;;312029;D1;;5;1; - ;;117
312029;5BE;312029;ELE;L342;5;2; - ;;117
312029;5BE;312029;ELE;L342;5;3; - ;;117
312029;3BE;312029;ELE;L347;5;4; - ;;117
543501;3BI;543501;INI;L142;1;1; - ;;117
543501;4BI;543501;INI;L247;1;3; - ;;117
543501;4BI;543501;INI;A223;1;4; - ;;117
543501;5CI;543501;INI;A316;1;5; - ;;117
543501;5CI;543501;INI;L141;1;6; - ;;117
543501;5CI;543501;INI;L141;2;1; - ;;117
543501;3BI;543501;INI;L142;2;2; - ;;117
543501;5CI;543501;INI;A322;3;1; - ;;117
543501;4BI;543501;INI;A223;3;3; - ;;117
543501;4BI;543501;INI;L247;3;4; - ;;117
543501;3BI;543501;INI;A221;3;5; - ;;117
543501;3BI;543501;INI;A221;3;6; - ;;117
543501;3BI;543501;INI;A221;4;1; - ;;117
543501;5CI;543501;INI;A309;4;2; - ;;117
543501;4BI;543501;INI;L247;5;1; - ;;117
543501;4BI;543501;INI;A223;5;2; - ;;117
543501;3BI;543501;INI;L142;5;3; - ;;117
543501;5CI;543501;INI;L141;5;4; - ;;117
5244149;1RI;5244149;MAT;A305;1;1; - ;;117
5244149;1RI;5244149;MAT;A305;1;2; - ;;117
5244149;4AC;5244149;CMP;A263;1;4; - ;;117
5244149;;5244149;D1;;1;5; - ;;117
5244149;2RI;5244149;MAT;A301;1;6; - ;;117
5244149;2RI;5244149;MAT;A301;2;3; - ;;117
5244149;1QL;5244149;SUPPLENZA PROVV. D;A319;2;4; - ;;117
5244149;4AC;5244149;MAT;A263;3;1; - ;;117
5244149;4AC;5244149;MAT;A263;3;2; - ;;117
5244149;2RI;5244149;MAT;A301;3;4; - ;;117
5244149;2RI;5244149;MAT;A301;3;5; - ;;117
5244149;1RI;5244149;MAT;A305;3;6; - ;;117
5244149;5AE;5244149;MAT;A217;4;1; - ;;117
5244149;4AC;5244149;MAT;A263;4;2; - ;;117
5244149;2RI;5244149;MAT;A301;5;3; - ;;117
5244149;2RI;5244149;MAT;A301;5;4; - ;;117
5244149;;5244149;D1;;5;5; - ;;117
5244149;1RI;5244149;MAT;A305;5;6; - ;;117
4476675;;4476675;D1;;1;1; - ;;117
4476675;;4476675;D1;;1;2; - ;;117
4476675;2PE;4476675;DIR;A316;2;1; - ;;117
4476675;2QL;4476675;DIR;A318;2;2; - ;;117
4476675;1PE;4476675;DIR;A314;2;3; - ;;117
4476675;1QL;4476675;DIR;A319;2;5; - ;;117
4476675;2EI;4476675;DIR;A219;2;6; - ;;117
4476675;2QL;4476675;DIR;A318;3;1; - ;;117
4476675;1EI;4476675;DIR;A121;3;2; - ;;117
4476675;1PE;4476675;DIR;A314;3;3; - ;;117
4476675;;4476675;D1;;3;4; - ;;117
4476675;1DI;4476675;SUPPLENZA PROVV. D;A109;3;5; - ;;117
4476675;2PE;4476675;DIR;A316;3;6; - ;;117
4476675;1EI;4476675;DIR;A121;4;3; - ;;117
4476675;;4476675;D1;;4;5; - ;;117
4476675;2EI;4476675;DIR;A219;4;6; - ;;117
4476675;1QL;4476675;DIR;A319;5;1; - ;;117
4476675;;4476675;D1;;5;2; - ;;117
311966;1EI;311966;CHI;A121;1;1; - ;;117
311966;2EI;311966;CHI;A219;1;2; - ;;117
311966;1LE;311966;CHI;A210;1;4; - ;;117
311966;2LE;311966;CHI;A212;1;5; - ;;117
311966;1ME;311966;CHI;L015;1;6; - ;;117
311966;2ME;311966;CHI;A312;2;4; - ;;117
311966;2EI;311966;CHI;A219;2;5; - ;;117
311966;1LE;311966;CHI;L015;2;6; - ;;117
311966;1LE;311966;CHI;L015;2;6; - ;;117
311966;1EI;311966;CHI;A121;3;1; - ;;117
311966;2EI;311966;CHI;L019;3;2; - ;;117
311966;1ME;311966;CHI;A309;3;3; - ;;117
311966;1LE;311966;CHI;A210;4;1; - ;;117
311966;1EI;311966;CHI;L015;4;2; - ;;117
311966;1ME;311966;CHI;A309;4;4; - ;;117
311966;2ME;311966;CHI;L019;4;5; - ;;117
311966;2LE;311966;CHI;L019;4;6; - ;;117
311966;2LE;311966;CHI;L019;4;6; - ;;117
311966;1EI;311966;CHI;A121;5;3; - ;;117
311966;2ME;311966;CHI;A312;5;4; - ;;117
4167881;4AE;4167881;ING;A214;1;1; - ;;117
4167881;5AE;4167881;ING;A121;1;2; - ;;117
4167881;3AE;4167881;ING;A322;1;4; - ;;117
4167881;;4167881;D1;;1;5; - ;;117
4167881;2SE;4167881;ING;A323;1;6; - ;;117
4167881;4AE;4167881;ING;A121;2;1; - ;;117
4167881;1SE;4167881;ING;A321;2;2; - ;;117
4167881;1PE;4167881;SUPPLENZA PROVV. D;A314;2;4; - ;;117
4167881;3AE;4167881;ING;A322;2;5; - ;;117
4167881;2SE;4167881;ING;A323;2;6; - ;;117
4167881;1SE;4167881;ING;A321;3;5; - ;;117
4167881;5AE;4167881;ING;A210;3;6; - ;;117
4167881;;4167881;D1;;4;5; - ;;117
4167881;2SE;4167881;ING;A323;4;6; - ;;117
4167881;5AE;4167881;ING;A221;5;2; - ;;117
4167881;2SE;4167881;ING;A323;5;3; - ;;117
4167881;1SE;4167881;ING;A321;5;5; - ;;117
4167881;3AE;4167881;ING;A322;5;6; - ;;117
520066;3EI;520066;SMS;PALESTRA;1;1; - ;;117
520066;;520066;D1;;1;2; - ;;117
520066;2PE;520066;SUPPLENZA PROVV. D;A316;2;5; - ;;117
520066;5EI;520066;SMS;PALESTRA;2;6; - ;;117
520066;1LE;520066;SMS;PALESTRA;3;1; - ;;117
520066;1FL;520066;SMS;PALESTRA;3;2; - ;;117
520066;2FL;520066;SMS;PALESTRA;3;3; - ;;117
520066;2LE;520066;SMS;PALESTRA;3;4; - ;;117
520066;4EI;520066;SMS;PALESTRA;3;6; - ;;117
520066;1FL;520066;SMS;PALESTRA;4;1; - ;;117
520066;1FL;520066;SMS;PALESTRA;4;2; - ;;117
520066;1LE;520066;SMS;PALESTRA;4;4; - ;;117
520066;2IL;520066;SMS;PALESTRA;4;5; - ;;117
520066;3EI;520066;SMS;PALESTRA;5;1; - ;;117
520066;2LE;520066;SMS;PALESTRA;5;2; - ;;117
520066;2FL;520066;SMS;PALESTRA;5;3; - ;;117
520066;5EI;520066;SMS;PALESTRA;5;4; - ;;117
520066;4EI;520066;SMS;PALESTRA;5;5; - ;;117
5748360;2EI;5748360;FIS;A219;1;1; - ;;117
5748360;1EI;5748360;FIS;L008;1;2; - ;;117
5748360;1IL;5748360;FIS;A307;1;3; - ;;117
5748360;2HL;5748360;FIS;A209;2;4; - ;;117
5748360;1HL;5748360;FIS;A207;2;5; - ;;117
5748360;2IL;5748360;FIS;A303;2;6; - ;;117
5748360;2IL;5748360;FIS;L006;3;1; - ;;117
5748360;1HL;5748360;FIS;L008;3;2; - ;;117
5748360;1IL;5748360;FIS;L008;3;3; - ;;117
5748360;2IL;5748360;FIS;A303;4;1; - ;;117
5748360;2HL;5748360;FIS;L006;4;3; - ;;117
5748360;1EI;5748360;FIS;A121;4;4; - ;;117
5748360;2EI;5748360;FIS;L006;4;5; - ;;117
5748360;1HL;5748360;FIS;A207;4;6; - ;;117
5748360;1EI;5748360;FIS;A121;5;2; - ;;117
5748360;1HL;5748360;FIS;A207;5;3; - ;;117
5748360;1IL;5748360;FIS;A307;5;5; - ;;117
5748360;2EI;5748360;FIS;A219;5;6; - ;;117
311920;2IL;311920;CHI;A303;1;2; - ;;117
311920;1HL;311920;CHI;L015;1;3; - ;;117
311920;1HL;311920;CHI;L015;1;3; - ;;117
311920;1BI;311920;CHI;A106;1;4; - ;;117
311920;2HL;311920;CHI;L019;1;5; - ;;117
311920;2HL;311920;CHI;L019;1;5; - ;;117
311920;2BI;311920;CHI;A108;1;6; - ;;117
311920;;311920;D1;;2;1; - ;;117
311920;1DI;311920;SUPPLENZA PROVV. D;A109;2;2; - ;;117
311920;2BI;311920;CHI;L019;3;6; - ;;117
311920;1BI;311920;CHI;A106;4;1; - ;;117
311920;2HL;311920;CHI;A209;4;2; - ;;117
311920;1HL;311920;CHI;A207;4;3; - ;;117
311920;2BI;311920;CHI;A108;4;5; - ;;117
311920;2IL;311920;CHI;A303;4;6; - ;;117
311920;2HL;311920;CHI;A209;5;1; - ;;117
311920;;311920;D1;;5;2; - ;;117
311920;1BI;311920;CHI;L015;5;4; - ;;117
311920;2IL;311920;CHI;L019;5;5; - ;;117
311920;2IL;311920;CHI;L019;5;5; - ;;117
311920;1HL;311920;CHI;A207;5;6; - ;;117
2394677;1DI;2394677;LIT;A109;1;2; - ;;117
2394677;2DI;2394677;LIT;A110;1;3; - ;;117
2394677;1GL;2394677;LIT;A216;1;4; - ;;117
2394677;1GL;2394677;STO;A216;1;5; - ;;117
2394677;1DI;2394677;LIT;A109;2;1; - ;;117
2394677;2DI;2394677;STO;A110;2;2; - ;;117
2394677;2DI;2394677;LIT;A110;2;3; - ;;117
2394677;1GL;2394677;LIT;A216;2;5; - ;;117
2394677;1GL;2394677;STO;A216;2;6; - ;;117
2394677;1DI;2394677;LIT;A109;3;1; - ;;117
2394677;1DI;2394677;STO;A109;4;1; - ;;117
2394677;1DI;2394677;LIT;A109;4;2; - ;;117
2394677;2DI;2394677;LIT;A110;4;3; - ;;117
2394677;2DI;2394677;STO;A110;4;4; - ;;117
2394677;1GL;2394677;LIT;A216;4;6; - ;;117
2394677;1DI;2394677;STO;A109;5;4; - ;;117
2394677;1GL;2394677;LIT;A216;5;5; - ;;117
2394677;2DI;2394677;LIT;A110;5;6; - ;;117
346414;3AI;346414;TCI;L341;1;1; - ;;117
346414;5AT;346414;TCT;L143;1;2; - ;;117
346414;4AI;346414;TCI;L341;2;1; - ;;117
346414;3AI;346414;TCI;L341;2;3; - ;;117
346414;5AT;346414;TCT;L143;2;4; - ;;117
346414;5AT;346414;GPT;L143;2;5; - ;;117
346414;5AT;346414;TCT;L143;5;4; - ;;117
346414;4AI;346414;TCI;L341;5;5; - ;;117
346414;5AT;346414;GPT;L143;5;6; - ;;117
2394706;3DI;2394706;LIT;A123;1;3; - ;;117
2394706;5BI;2394706;STO;A209;1;4; - ;;117
2394706;4AI;2394706;LIT;A163;1;5; - ;;117
2394706;4AI;2394706;STO;A163;1;6; - ;;117
2394706;3DI;2394706;LIT;A123;2;3; - ;;117
2394706;4AI;2394706;STO;A163;2;4; - ;;117
2394706;5BI;2394706;LIT;A305;2;5; - ;;117
2394706;5BI;2394706;LIT;A305;2;6; - ;;117
2394706;5BI;2394706;STO;A318;3;4; - ;;117
2394706;3DI;2394706;STO;A123;3;5; - ;;117
2394706;4AI;2394706;LIT;A163;3;6; - ;;117
2394706;4AI;2394706;LIT;A163;4;1; - ;;117
2394706;4AI;2394706;LIT;A163;4;2; - ;;117
2394706;5BI;2394706;LIT;A216;4;3; - ;;117
2394706;3DI;2394706;LIT;A123;4;5; - ;;117
2394706;3DI;2394706;STO;A123;4;6; - ;;117
2394706;5BI;2394706;LIT;A322;5;1; - ;;117
2394706;3DI;2394706;LIT;A123;5;3; - ;;117
4816219;2LE;4816219;DIR;A212;1;1; - ;;117
4816219;4AC;4816219;DIR;A263;1;2; - ;;117
4816219;1LE;4816219;DIR;A210;1;3; - ;;117
4816219;1IL;4816219;DIR;A307;1;4; - ;;117
4816219;2IL;4816219;DIR;A303;1;6; - ;;117
4816219;5AC;4816219;DIR;A264;2;5; - ;;117
4816219;3AC;4816219;DIR;A262;2;6; - ;;117
4816219;3AC;4816219;DIR;A262;3;2; - ;;117
4816219;2SE;4816219;DIR;A323;3;3; - ;;117
4816219;2IL;4816219;DIR;A303;3;4; - ;;117
4816219;1LE;4816219;DIR;A210;3;5; - ;;117
4816219;1QL;4816219;SUPPLENZA PROVV. D;A319;3;6; - ;;117
4816219;1IL;4816219;DIR;A307;4;2; - ;;117
4816219;2SE;4816219;DIR;A323;4;4; - ;;117
4816219;2SE;4816219;DIR;A323;4;5; - ;;117
4816219;2SE;4816219;DIR;A323;5;4; - ;;117
4816219;;4816219;D1;;5;5; - ;;117
4816219;4AC;4816219;DIR;A263;5;6; - ;;117
312094;5AE;312094;ELE;L342;1;1; - ;;117
312094;4AE;312094;ELE;A214;1;2; - ;;117
312094;4AE;312094;ELE;L342;1;3; - ;;117
312094;4AE;312094;ELE;L342;1;3; - ;;117
312094;3AE;312094;ELE;L347;1;5; - ;;117
312094;3AE;312094;ELE;L347;1;5; - ;;117
312094;3AE;312094;ELE;A322;1;6; - ;;117
312094;4AE;312094;ELE;A121;2;2; - ;;117
312094;4AE;312094;ELE;A223;2;3; - ;;117
312094;3AE;312094;ELE;L347;2;4; - ;;117
312094;3AE;312094;ELE;L347;2;4; - ;;117
312094;5AE;312094;ELE;L342;2;5; - ;;117
312094;5AE;312094;ELE;A263;2;6; - ;;117
312094;4AE;312094;ELE;L342;3;1; - ;;117
312094;4AE;312094;ELE;L342;3;1; - ;;117
312094;5AE;312094;ELE;A207;3;2; - ;;117
312094;3AE;312094;ELE;A322;3;3; - ;;117
312094;3AE;312094;ELE;A322;3;4; - ;;117
312094;5AE;312094;ELE;L342;4;4; - ;;117
312094;3AE;312094;ELE;L347;4;5; - ;;117
312094;3AE;312094;ELE;L347;4;5; - ;;117
312094;4AE;312094;ELE;L342;4;6; - ;;117
312094;4AE;312094;ELE;L342;4;6; - ;;117
312094;5AE;312094;ELE;A305;5;1; - ;;117
312094;3AE;312094;ELE;A322;5;2; - ;;117
2394707;2EI;2394707;LIT;A219;1;4; - ;;117
2394707;2EI;2394707;LIT;A219;3;4; - ;;117
2394707;1EI;2394707;LIT;A121;3;5; - ;;117
2394707;1EI;2394707;LIT;A121;3;6; - ;;117
2394707;2EI;2394707;STO;A219;4;3; - ;;117
2394707;2EI;2394707;STO;A219;4;4; - ;;117
2394707;1EI;2394707;LIT;A121;4;5; - ;;117
2394707;1EI;2394707;LIT;A121;4;6; - ;;117
2394707;2EI;2394707;LIT;A219;5;3; - ;;117
2394707;2EI;2394707;LIT;A219;5;4; - ;;117
2394707;1EI;2394707;STO;A121;5;5; - ;;117
2394707;1EI;2394707;STO;A121;5;6; - ;;117
